1 1.0
2 1.8653011301
4 3.6463040916
6 5.16539452342
8 6.60870361328
10 8.04794113275
12 9.58627711377
14 10.9293428889
16 11.6967700119
20 13.798521728
24 14.2002622951
30 15.2998445669
40 13.8373162939
